DEBUG-GREG0(n0c0b0m11p0,34):(f:0, i:{{0x0,0x0},{0x0,0x34}}, v:0x34) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m11p1,34):(f:0, i:{{0x0,0x0},{0x0,0x35}}, v:0x35) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m11p2,34):(f:0, i:{{0x0,0x0},{0x0,0x36}}, v:0x36) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m11p3,34):(f:0, i:{{0x0,0x0},{0x0,0x37}}, v:0x37) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m12p0,34):(f:0, i:{{0x0,0x0},{0x0,0x38}}, v:0x38) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m12p1,34):(f:0, i:{{0x0,0x0},{0x0,0x39}}, v:0x39) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m12p2,34):(f:0, i:{{0x0,0x0},{0x0,0x3A}}, v:0x3A) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m12p3,34):(f:0, i:{{0x0,0x0},{0x0,0x3B}}, v:0x3B) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m13p0,34):(f:0, i:{{0x0,0x0},{0x0,0x3C}}, v:0x3C) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m13p1,34):(f:0, i:{{0x0,0x0},{0x0,0x3D}}, v:0x3D) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m13p2,34):(f:0, i:{{0x0,0x0},{0x0,0x3E}}, v:0x3E) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m13p3,34):(f:0, i:{{0x0,0x0},{0x0,0x3F}}, v:0x3F) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m14p0,34):(f:0, i:{{0x0,0x0},{0x0,0x40}}, v:0x40) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m14p1,34):(f:0, i:{{0x0,0x0},{0x0,0x41}}, v:0x41) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m14p2,34):(f:0, i:{{0x0,0x0},{0x0,0x42}}, v:0x42) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m14p3,34):(f:0, i:{{0x0,0x0},{0x0,0x43}}, v:0x43) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m15p0,34):(f:0, i:{{0x0,0x0},{0x0,0x44}}, v:0x44) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m15p1,34):(f:0, i:{{0x0,0x0},{0x0,0x45}}, v:0x45) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m15p2,34):(f:0, i:{{0x0,0x0},{0x0,0x46}}, v:0x46) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m15p3,34):(f:0, i:{{0x0,0x0},{0x0,0x47}}, v:0x47) #d get $lr34n0c0b0 1
DEBUG-GREG0(n0c0b0m0p0,36):(f:0, i:{{0x0,0x0},{0x0,0x1}}, v:0x1) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m0p1,36):(f:0, i:{{0x0,0x0},{0x0,0x2}}, v:0x2) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m0p2,36):(f:0, i:{{0x0,0x0},{0x0,0x3}}, v:0x3) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m0p3,36):(f:0, i:{{0x0,0x0},{0x0,0x4}}, v:0x4) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m1p0,36):(f:0, i:{{0x0,0x0},{0x0,0x5}}, v:0x5) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m1p1,36):(f:0, i:{{0x0,0x0},{0x0,0x6}}, v:0x6) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m1p2,36):(f:0, i:{{0x0,0x0},{0x0,0x7}}, v:0x7) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m1p3,36):(f:0, i:{{0x0,0x0},{0x0,0x8}}, v:0x8) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m2p0,36):(f:0, i:{{0x0,0x0},{0x0,0x9}}, v:0x9) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m2p1,36):(f:0, i:{{0x0,0x0},{0x0,0xA}}, v:0xA) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m2p2,36):(f:0, i:{{0x0,0x0},{0x0,0xB}}, v:0xB) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m2p3,36):(f:0, i:{{0x0,0x0},{0x0,0xC}}, v:0xC) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m3p0,36):(f:0, i:{{0x0,0x0},{0x0,0xD}}, v:0xD) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m3p1,36):(f:0, i:{{0x0,0x0},{0x0,0xE}}, v:0xE) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m3p2,36):(f:0, i:{{0x0,0x0},{0x0,0xF}}, v:0xF) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m3p3,36):(f:0, i:{{0x0,0x0},{0x0,0x10}}, v:0x10) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m4p0,36):(f:0, i:{{0x0,0x0},{0x0,0x11}}, v:0x11) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m4p1,36):(f:0, i:{{0x0,0x0},{0x0,0x12}}, v:0x12) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m4p2,36):(f:0, i:{{0x0,0x0},{0x0,0x13}}, v:0x13) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m4p3,36):(f:0, i:{{0x0,0x0},{0x0,0x14}}, v:0x14) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m5p0,36):(f:0, i:{{0x0,0x0},{0x0,0x15}}, v:0x15) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m5p1,36):(f:0, i:{{0x0,0x0},{0x0,0x16}}, v:0x16) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m5p2,36):(f:0, i:{{0x0,0x0},{0x0,0x17}}, v:0x17) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m5p3,36):(f:0, i:{{0x0,0x0},{0x0,0x18}}, v:0x18) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m6p0,36):(f:0, i:{{0x0,0x0},{0x0,0x19}}, v:0x19) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m6p1,36):(f:0, i:{{0x0,0x0},{0x0,0x1A}}, v:0x1A) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m6p2,36):(f:0, i:{{0x0,0x0},{0x0,0x1B}}, v:0x1B) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m6p3,36):(f:0, i:{{0x0,0x0},{0x0,0x1C}}, v:0x1C) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m7p0,36):(f:0, i:{{0x0,0x0},{0x0,0x1D}}, v:0x1D) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m7p1,36):(f:0, i:{{0x0,0x0},{0x0,0x1E}}, v:0x1E) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m7p2,36):(f:0, i:{{0x0,0x0},{0x0,0x1F}}, v:0x1F) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m7p3,36):(f:0, i:{{0x0,0x0},{0x0,0x20}}, v:0x20) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m8p0,36):(f:0, i:{{0x0,0x0},{0x0,0x21}}, v:0x21) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m8p1,36):(f:0, i:{{0x0,0x0},{0x0,0x22}}, v:0x22) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m8p2,36):(f:0, i:{{0x0,0x0},{0x0,0x23}}, v:0x23) #d get $lr36n0c0b0 1
